Dividend  Divisor Quotient Remainder
EBD74BD9 FDAC5377 00000000 EBD74BD9
2D9A0F63 DB24DA26 00000000 2D9A0F63
72233F67 F276C1FD 00000000 72233F67
07C8171B 57D1799F 00000000 07C8171B
25F5B1C6 BDE49279 00000000 25F5B1C6
2D2AB6AF 244B9347 00000001 08DF2368
E69D9B91 0F9ACD0D 0000000E 0C2664DB
DDC7B222 14D90809 0000000A 0D4D61C8
D0A2D33F 95A31968 00000001 3AFFB9D7
CF692ACD C838CADF 00000001 07305FEE
21D0E513 66A2CE1C 00000000 21D0E513
AA725C44 CCD0EC7C 00000000 AA725C44
6B648F63 521B2634 00000001 1949692F
EFB35EA0 FA60D58F 00000000 EFB35EA0
C6819AD2 612B93D4 00000002 042A732A
F057794E D6734528 00000001 19E43426
6B8BDF43 82D626CF 00000000 6B8BDF43
A3AEEBF9 2D9BF9DF 00000003 1ADAFE5C
68A9A855 432508A6 00000001 25849FAF
EEA17A29 8A53FD41 00000001 644D7CE8
13F25505 D65C0231 00000000 13F25505
5D5F0F8C B7A68051 00000000 5D5F0F8C
97E17BE7 100C48C7 00000009 0772ECE8
7378D966 99AB2AF4 00000000 7378D966
7F67232E 9F4581AC 00000000 7F67232E
C0960715 A89C24C2 00000001 17F9E253
E4B78C82 5270104C 00000002 3FD76BEA
2FFD238E A50918FA 00000000 2FFD238E
A8C32606 E174005F 00000000 A8C32606
09779C05 78A9FCAA 00000000 09779C05
DAA23600 40A32F84 00000003 18B8A774
6D8BA241 7205D8B9 00000000 6D8BA241
C3A25923 836E2F1E 00000001 40342A05
F1F94621 AE3FBD67 00000001 43B988BA
376C2E3C F02BC33F 00000000 376C2E3C
89216EFB 3F8E50FE 00000002 0A04CCFF
DA1DAFD0 04C7B717 0000002D 030280C5
70515CAB 51D5F860 00000001 1E7B644B
7150ADE4 8C9628F9 00000000 7150ADE4
0851F89B AB3B206C 00000000 0851F89B
B908A293 B936E244 00000000 B908A293
BCD7E66F 2929F091 00000004 1830242B
375C3BE6 47A213C1 00000000 375C3BE6
0B8913A2 AA17CCFB 00000000 0B8913A2
6E39F20C CF4E1BF9 00000000 6E39F20C
0B7FDD78 09A36D12 00000001 01DC7066
DBFE86B6 4EAD71D8 00000002 3EA3A306
95C12343 B7E71841 00000000 95C12343
0DDADFFD 8ECACB42 00000000 0DDADFFD
0E6C8045 18299FF5 00000000 0E6C8045
BF6F7415 3D8224D0 00000003 06E905A5
4F79F81B AD3E45F1 00000000 4F79F81B
BFFF8619 B0FE3870 00000001 0F014DA9
88E8A397 F2A65E1C 00000000 88E8A397
9AE71DB9 83DC8DFF 00000001 170A8FBA
8FBEF41A 77CAC400 00000001 17F4301A
AE488AAC DC0403BA 00000000 AE488AAC
F5E143FC 1D994FCD 00000008 0916C594
96E810AD 4AA95876 00000002 01955FC1
F7A1B9AA 4DAA1AF4 00000003 0EA368CE
4D1C7CA3 63A19E06 00000000 4D1C7CA3
FF8B7083 A349AD32 00000001 5C41C351
322780C1 67914AC7 00000000 322780C1
2E7EDB2C 6C66A1FF 00000000 2E7EDB2C
9AEBD6B5 621E0A2D 00000001 38CDCC88
AA331023 C1F059D6 00000000 AA331023
8901D92E 97A301F5 00000000 8901D92E
9E750330 BD7250AD 00000000 9E750330
3F096E3D 2B47D812 00000001 13C1962B
2B9E6EC0 EC5F0B00 00000000 2B9E6EC0
4D6353BC 6966DBDF 00000000 4D6353BC
390A44A6 7B3A8AD5 00000000 390A44A6
76FFF05E 1B158AF3 00000004 0AA9C492
999AB3DB F9407666 00000000 999AB3DB
F731CB69 3149202A 00000005 00C42A97
FF41D5FF AEDA7CFA 00000001 50675905
2F117740 A626001C 00000000 2F117740
CBC6C8FC ADA7A44A 00000001 1E1F24B2
568DA544 9CE16ABF 00000000 568DA544
C5523C76 19405A22 00000007 148FC588
761D0343 11AFD184 00000006 0BFE1A2B
146A392D 9DE3AD5F 00000000 146A392D
80FE17DD 172F0242 00000005 0D130C93
35F5DB8A 4073F07A 00000000 35F5DB8A
725783E5 73895857 00000000 725783E5
FF3A44F4 FE81ADCA 00000001 00B8972A
2815D138 B1FD4D73 00000000 2815D138
DB2D56AF C6DAC661 00000001 1452904E
EB6A147B EFC1F1CD 00000000 EB6A147B
BB37D75C D4B0EE7A 00000000 BB37D75C
D72C54E0 EF1639F1 00000000 D72C54E0
EFEB89CF 47078F36 00000003 1AD4DC2D
58A54F32 CBFE9D30 00000000 58A54F32
924AF680 1DA09B40 00000004 1BC88980
9D289BDB E3138D10 00000000 9D289BDB
0AAACE35 02FF31D4 00000003 01AD38B9
725DC6EC 6344B4DB 00000001 0F191211
47C8B696 09507C55 00000007 06955043
D9863007 F6E26FEF 00000000 D9863007
BC97A83C 5B36BE1D 00000002 062A2C02
C388D948 A7C6CA2A 00000001 1BC20F1E
E86F2C47 CFD3A094 00000001 189B8BB3
C785FB06 2F2EF81D 00000004 0ACA1A92
62E1BBFC 7D9F16EE 00000000 62E1BBFC
2571AC84 EF697293 00000000 2571AC84
A054DACC 0CDA6FC3 0000000C 06179DA8
12E190FA 872C8146 00000000 12E190FA
AAC3A8E3 7A1A395E 00000001 30A96F85
78D21C0F 8DA462A2 00000000 78D21C0F
AB42BDD7 731E8D98 00000001 3824303F
9B8493EB 352440CC 00000002 313C1253
03E95DD5 77475289 00000000 03E95DD5
A79B8D86 D365E514 00000000 A79B8D86
66A21014 F23C1C89 00000000 66A21014
B2ED3688 792915FA 00000001 39C4208E
2BA18BC2 B44916B9 00000000 2BA18BC2
DB7C69E0 B58D5E83 00000001 25EF0B5D
737AFA23 6365BF20 00000001 10153B03
FB931D04 88FF11B0 00000001 72940B54
C711DF94 63E553DE 00000001 632C8BB6
2079F0FB C9450804 00000000 2079F0FB
0359EDB4 9F0E783B 00000000 0359EDB4
21C49B66 BF9F2CB7 00000000 21C49B66
64E9DA96 BE7BE617 00000000 64E9DA96
2521E3AB 820F8595 00000000 2521E3AB
66578EF0 C915C5D5 00000000 66578EF0
CE34C164 6DBD5B69 00000001 607765FB
9AD2506B DE73A54A 00000000 9AD2506B
6FA02496 71EAE80A 00000000 6FA02496
1B2AFBCF 768CA60F 00000000 1B2AFBCF
F082045C F0722C3D 00000001 000FD81F
C9069216 60A493D9 00000002 07BD6A64
464C9873 399BD3AD 00000001 0CB0C4C6
098C250B B6E83B1D 00000000 098C250B
1D5F326D C42ED5F7 00000000 1D5F326D
8B508308 66871E80 00000001 24C96488
D1D1D87A 86D26B07 00000001 4AFF6D73
1BDF79F2 B0669306 00000000 1BDF79F2
C8C1077B 229B6C9D 00000005 1BB7E86A
C33CA4ED D41BCC65 00000000 C33CA4ED
12E7E134 9D09A898 00000000 12E7E134
BD1D1934 FAB3EE26 00000000 BD1D1934
909EC649 EE387C28 00000000 909EC649
D028EF50 82950E8E 00000001 4D93E0C2
BE18FB0E 9BF0B3AE 00000001 22284760
658CB416 456044EC 00000001 202C6F2A
1442025C 0C642926 00000001 07DDD936
EFD02F4D AFAF4FDD 00000001 4020DF70
807E5EDD DB392036 00000000 807E5EDD
100618D0 3B6FE840 00000000 100618D0
BD0D2A60 38A6A78F 00000003 131933B3
F3FA89BA 4ACBACF8 00000003 139782D2
6B1863F9 90E9E48E 00000000 6B1863F9
D5318677 657C3F64 00000002 0A3907AF
D4EF8622 D968D71D 00000000 D4EF8622
59DD244F 23B98713 00000002 126A1629
14787C84 CA0FF01D 00000000 14787C84
DA1D026D 095BBFBD 00000017 02DEC872
828EBABC 144214E3 00000006 09023D6A
ABFD3FEB D0513CF0 00000000 ABFD3FEB
6118F23A C4D3F0B2 00000000 6118F23A
BF83D856 687F6E69 00000001 570469ED
FE6C471A 00CDA417 0000013C 0095BAB6
BE46DC53 63318BE2 00000001 5B155071
0341FCB1 043C6E62 00000000 0341FCB1
5F2C7980 FA4A268E 00000000 5F2C7980
C0863BA2 A44DD207 00000001 1C38699B
9CFCD92F CA064849 00000000 9CFCD92F
EEB28C86 5B7DA0E1 00000002 37B74AC4
B0FFD6FA 792D411C 00000001 37D295DE
2883A3AD 768FCFE8 00000000 2883A3AD
40AE9B74 B32EDA25 00000000 40AE9B74
1B646147 11B6910F 00000001 09ADD038
0F2DE5BE 4474E60E 00000000 0F2DE5BE
2B7E2FD3 44EF6408 00000000 2B7E2FD3
36B5CBB3 D5462241 00000000 36B5CBB3
DB66839C E0C89B9E 00000000 DB66839C
1881024D F6F564F5 00000000 1881024D
63F03BF2 C0016B70 00000000 63F03BF2
54ADAB3B C84B9A58 00000000 54ADAB3B
A1880898 5CF53840 00000001 4492D058
04ABBD31 02D05060 00000001 01DB6CD1
B0D611C6 B50818EE 00000000 B0D611C6
BCBAB3C6 F3CDEC92 00000000 BCBAB3C6
97B4F3DE 86AE54C4 00000001 11069F1A
8C87A70A 73CA1BDE 00000001 18BD8B2C
62A08248 A6B7310C 00000000 62A08248
D4323B9E DAC610F5 00000000 D4323B9E
2E8B5A3D 21970EB9 00000001 0CF44B84
731BF0D7 200230EF 00000003 13155E0A
FEC20999 B684E871 00000001 483D2128
4B8D1A9D 94D6DFE0 00000000 4B8D1A9D
534B53B5 3BC657DA 00000001 1784FBDB
A0CA901F B53444CE 00000000 A0CA901F
C896DBD1 F60D0E0F 00000000 C896DBD1
B0F3D7CB 24361ECE 00000004 201B5C93
3F227DA1 835F5096 00000000 3F227DA1
036FB9F8 331ABF27 00000000 036FB9F8
AF9CEE42 79A68E46 00000001 35F65FFC
FDE22231 6F9D2FB2 00000002 1EA7C2CD
B77782FA 0662085C 0000001C 04BE98EA
0003523A 045E35AB 00000000 0003523A
12219C98 525A73B3 00000000 12219C98
124FA951 748BA136 00000000 124FA951
160FAFF6 3DD8AD59 00000000 160FAFF6
5E956457 6C757A96 00000000 5E956457
8F5FAF91 CC7DE685 00000000 8F5FAF91
F300FF0A CAD859C8 00000001 2828A542
A7429226 E741E162 00000000 A7429226
3BC2DD36 0F405BBB 00000003 0E01CA05
BC892A7F ADF8A5E5 00000001 0E90849A
5DE09228 2C61A5A4 00000002 051D46E0
7E7508BB E30CFCAC 00000000 7E7508BB
4C6E25D6 ABCDF8F8 00000000 4C6E25D6
1D1A943D B85BC6F6 00000000 1D1A943D
F9218779 8B36ADD6 00000001 6DEAD9A3
FB3417F6 EFE9816E 00000001 0B4A9688
944A0E3C 620E9F8B 00000001 323B6EB1
4C1614A3 DA6F41DD 00000000 4C1614A3
572C3702 74D742EB 00000000 572C3702
760850D2 627B515D 00000001 138CFF75
FB84E801 AC34A61E 00000001 4F5041E3
B3C13A23 E355ED5A 00000000 B3C13A23
27DFADCB FA431615 00000000 27DFADCB
C3D6B95D 4633ECEE 00000002 376EDF81
802F47D5 C7C09149 00000000 802F47D5
3B63F4BD FD09B899 00000000 3B63F4BD
A99F5741 9AEC9D84 00000001 0EB2B9BD
2E3D88F1 3302F64A 00000000 2E3D88F1
82E1E32C E5E1DE4D 00000000 82E1E32C
87288637 3EDF5A0F 00000002 0969D219
5F359141 EFD7BD68 00000000 5F359141
5491067A 57ABF1EB 00000000 5491067A
9F67A1A0 E7A5918A 00000000 9F67A1A0
8CE8A489 378F2202 00000002 1DCA6085
B37C29F8 915602B4 00000001 22262744
67AC6B5E E71DA794 00000000 67AC6B5E
81973872 4A74760B 00000001 3722C267
89971308 FCFB1BD7 00000000 89971308
5B15D88A D2F85F31 00000000 5B15D88A
7BCA3FBE 4FFE6464 00000001 2BCBDB5A
D8080DB1 4EBD5E5E 00000002 3A8D50F5
8540FBB0 6E5BC01B 00000001 16E53B95
84A889D5 2C1E5B5A 00000003 004D77C7
E9FB9B48 E90A3E56 00000001 00F15CF2
7939D7E7 A654AC44 00000000 7939D7E7
D5447A0A D783735C 00000000 D5447A0A
E2AE671A F3166A18 00000000 E2AE671A
6E75CEF0 2382D293 00000003 03ED5737
8E81B229 267354B0 00000003 1B27B419
71D0E2ED 86F008A6 00000000 71D0E2ED
6C656477 015295F1 00000051 0143F336
7F619256 1F84B958 00000004 014EACF6
1ED6A39F E3D0CB3B 00000000 1ED6A39F
443EA057 9F592FD3 00000000 443EA057
8ECD2EC3 CE0BF6CB 00000000 8ECD2EC3
528BCDFA 514DDF9C 00000001 013DEE5E
352284EE 15701695 00000002 0A4257C4
03B1FE8F 89650EBC 00000000 03B1FE8F
845E51B3 D1449BCD 00000000 845E51B3
24BCAFB1 409FC616 00000000 24BCAFB1
2084C7F0 5FC1490C 00000000 2084C7F0
F6DFCB59 64A84C32 00000002 2D8F32F5
8C0278EC A44F289F 00000000 8C0278EC
3DA86870 5F253ECF 00000000 3DA86870
F60231EB 8DDE56A5 00000001 6823DB46
1EC73B2F 99EBF6FD 00000000 1EC73B2F
6A76D895 8DBA904B 00000000 6A76D895
19504EE5 CB93DA49 00000000 19504EE5
11AEECAF 0E401672 00000001 036ED63D
EC3BAD40 F6160D6D 00000000 EC3BAD40
42A3EDAD B892C53C 00000000 42A3EDAD
FA5C6C62 1E039BF0 00000008 0A3F8CE2
0ECB2AAD 0650C69F 00000002 02299D6F
4760D117 A952317A 00000000 4760D117
E318F4F5 83AFBBE3 00000001 5F693912
918BC09F 3975AA24 00000002 1EA06C57
AB402F1D F3DABF94 00000000 AB402F1D
6C2AB70E E92B4BD6 00000000 6C2AB70E
394CE972 1E7FF83A 00000001 1ACCF138
6C8BA5D4 B5698F4D 00000000 6C8BA5D4
56E736D8 85970B8E 00000000 56E736D8
AF523A43 0B65E330 0000000F 0459EA73
DFD0C15B 1AEF1522 00000008 0858184B
0D6F0123 12139F58 00000000 0D6F0123
1525A7F0 738CE322 00000000 1525A7F0
8517DE2E 2163AB5B 00000003 20ECDC1D
D80E4791 5810ADF6 00000002 27ECEBA5
F8F5EAB7 2F16C042 00000005 0D84296D
97D5C0FD 7E4883AE 00000001 198D3D4F
C7D2F398 6C75A513 00000001 5B5D4E85
6A4A61EB 7FFDAF44 00000000 6A4A61EB
EA09C250 2FFE7A25 00000004 2A0FD9BC
1BC2FEEA 1FA3B6C0 00000000 1BC2FEEA
40E9571B 9F00E04B 00000000 40E9571B
50EE59EB DCF9FBC5 00000000 50EE59EB
2AB17123 08128DCC 00000005 0254AC27
239473F3 8BA8D72B 00000000 239473F3
A762B75F D25763FA 00000000 A762B75F
E19EA110 2B6BCC65 00000005 0883A317
9B10CB89 1D54B360 00000005 08694AA9
018A2696 7D69ACE4 00000000 018A2696
82DFFAD3 FB0FED09 00000000 82DFFAD3
C61E8134 5BCD9089 00000002 0E836022
C23804DC 080DE290 00000018 00EAC75C
71F94C43 BA0CC6B6 00000000 71F94C43
5E3896E7 D042940C 00000000 5E3896E7
47DE3515 196A2DEE 00000002 1509D939
CC81954F A05507C2 00000001 2C2C8D8D
9E0FB32B 3AEE0E60 00000002 2833966B
52C4374C AE4ADB6F 00000000 52C4374C
12D9594D 50527B87 00000000 12D9594D
DC411C2E F090BFE8 00000000 DC411C2E
A2D2FE45 8CDA2A79 00000001 15F8D3CC
7C5D5DE8 20837CF2 00000003 1AD2E712
AEA4BD48 F7547D24 00000000 AEA4BD48
6552C294 2D1FCC70 00000002 0B1329B4
662AF542 01554F5C 0000004C 00D765F2
156CDE32 15DC81BB 00000000 156CDE32
FC79B702 0E103602 00000011 0D6620E0
DE86694E BC0C30AE 00000001 227A38A0
5975959B 0B304648 00000007 0B23A9A3
85D7F2A5 3D10CADE 00000002 0BB65CE9
E497CDAB 10A61BCC 0000000D 0C28644F
BA019383 91186F69 00000001 28E9241A
5DE83D13 4E39C2B1 00000001 0FAE7A62
65CD6E07 D7591CD6 00000000 65CD6E07
EB442CE8 554E71B0 00000002 40A74988
D01471BC C341DA7B 00000001 0CD29741
338FA77D 10CDC677 00000003 01265418
093A373A 6C283533 00000000 093A373A
7C42DA10 9FB22E21 00000000 7C42DA10
D4216DA5 C924F9E2 00000001 0AFC73C3
2F10A9EC 497780AA 00000000 2F10A9EC
FD189489 6C637525 00000002 2451AA3F
3BA2E3EC 82C16CC1 00000000 3BA2E3EC
F4B4FBAF 59CE0266 00000002 4118F6E3
97E82E1F 3CE411AA 00000002 1E200ACB
C0F0BC5C B5403DBB 00000001 0BB07EA1
5F3D6E79 6C3BB3FE 00000000 5F3D6E79
863DF458 FCDBDC9A 00000000 863DF458
401393C4 05F3A8D7 0000000A 048EFB5E
8A8A0F60 7F6EF417 00000001 0B1B1B49
8B123A44 0BD94A72 0000000B 08BC075E
406CCEA7 355A5065 00000001 0B127E42
9B212F96 317D7F08 00000003 06A8B27E
0E88FED3 BEFC17E5 00000000 0E88FED3
D2BE9BAD B82F593B 00000001 1A8F4272
77158294 CC77F3CD 00000000 77158294
C88C633A A23FAC42 00000001 264CB6F8
BFA9BBF2 B87F8D35 00000001 072A2EBD
559F40AF B06D6833 00000000 559F40AF
5C30BFF3 CDC1EE02 00000000 5C30BFF3
80201B0D C3053FF8 00000000 80201B0D
2F7A6A11 2959DAED 00000001 06208F24
FE837C76 68DA19E6 00000002 2CCF48AA
174AFAFC 39344528 00000000 174AFAFC
2F1CA4EF 7C285B8E 00000000 2F1CA4EF
DAC3FC68 6B6B0A34 00000002 03EDE800
485AA4DB 6A536CC4 00000000 485AA4DB
58432E16 D186A891 00000000 58432E16
23A8FFFC AAFE8B11 00000000 23A8FFFC
559EA569 EB0A125E 00000000 559EA569
1C2AA688 8CCA1286 00000000 1C2AA688
7579BDF9 7C582BD4 00000000 7579BDF9
C6C89299 75609147 00000001 51680152
B7F15868 C1420908 00000000 B7F15868
8C55FD49 43D327E4 00000002 04AFAD81
36FB834A B3143B47 00000000 36FB834A
E7A041C1 74F9824A 00000001 72A6BF77
74CAABE4 3022BFDD 00000002 14852C2A
CEC2BFFE F4771EED 00000000 CEC2BFFE
7F7E0900 6EDBED31 00000001 10A21BCF
9F8D96A9 EA8D7642 00000000 9F8D96A9
442861D2 5481AE80 00000000 442861D2
E0424ECF 31CC52E4 00000004 1911033F
99C19B6C 7847CFC2 00000001 2179CBAA
99FC28D7 D251EF78 00000000 99FC28D7
22C0CB62 B3139859 00000000 22C0CB62
7BEC870E 594DBF9D 00000001 229EC771
64E6EE29 1CCF52C4 00000003 0E78F5DD
46C576DE 165D63D9 00000003 03AD4B53
C732D4EC 05529C5C 00000025 02423BA0
E3564493 1593E573 0000000A 0B8F4E15
B4F1281D 29624042 00000004 0F682715
BF4D1ACA 6C5538DF 00000001 52F7E1EB
62B4661E 7F607B7D 00000000 62B4661E
94635503 2E98CBF0 00000003 0898F133
9C244D45 8DEE743B 00000001 0E35D90A
43C34DBA 57873319 00000000 43C34DBA
50A857F4 FCE61257 00000000 50A857F4
6356AD54 53280934 00000001 102EA420
6D672C76 31D75077 00000002 09B88B88
57DCC45E 4BEE1640 00000001 0BEEAE1E
D47E9F31 03AB2D55 00000039 03618744
75AC2211 38FCE73D 00000002 03B25397
BF486590 9603847F 00000001 2944E111
B9394DBF EEDC2C10 00000000 B9394DBF
8656083A B96594D1 00000000 8656083A
E19A74D4 E9B433C7 00000000 E19A74D4
E11A3545 67D69E3D 00000002 116CF8CB
2BB937B1 40E1C725 00000000 2BB937B1
DE335EA3 41ED6D9D 00000003 186B15CC
E7617ECB 00D02BFF 0000011C 0070AFE7
7F4056F3 D24E0E12 00000000 7F4056F3
39CD792E A1F33719 00000000 39CD792E
417FF0C4 E580B26E 00000000 417FF0C4
2E8EC798 C680DFB6 00000000 2E8EC798
B6A1C774 AA8824C2 00000001 0C19A2B2
ABA0F854 736D97EE 00000001 38336066
C633540C 1E159B7D 00000006 11B1AF1E
65892BC0 9887C1F0 00000000 65892BC0
FD7F1307 32B26A48 00000005 0002FF9F
2B99CA7C 05AFE844 00000007 03CA70A0
1650C533 55A3E4F7 00000000 1650C533
60AD757D 6E9792D0 00000000 60AD757D
DA1372D7 65C7C47D 00000002 0E83E9DD
D11A0D35 1C66A686 00000007 0A4B7F8B
33F0C667 DB012FA4 00000000 33F0C667
7217AAD8 CF3B95D1 00000000 7217AAD8
928F4087 09C50133 0000000F 00042E8A
24DE6D59 1584B6EF 00000001 0F59B66A
2F169CB6 1A5862C4 00000001 14BE39F2
8D0F8878 6998AAFE 00000001 2376DD7A
265B0C76 082C5CAD 00000004 05A999C2
00EBB773 5A68B2EE 00000000 00EBB773
FD69AFE9 B5A9E3D8 00000001 47BFCC11
3940B21C 027EFC30 00000016 025705FC
508EF4E8 7F1FDCF0 00000000 508EF4E8
ABB4B2F7 10954C22 0000000A 05DFB9A3
AB823BF4 DF7711BF 00000000 AB823BF4
7B436F17 7CC18CCA 00000000 7B436F17
7573ACDF CF8CB462 00000000 7573ACDF
E0F87D11 76AA6F33 00000001 6A4E0DDE
B04E1962 0A66ACA6 00000010 09E34F02
921490B2 B43C005E 00000000 921490B2
45018FBC 32EA96AF 00000001 1216F90D
55A897BC 7AFC40C7 00000000 55A897BC
20BCBF6E 2FFE9918 00000000 20BCBF6E
FAA49599 D05CC3B6 00000001 2A47D1E3
CB256210 0B1BE6AF 00000012 032F29C2
2D2D6BE5 518F5C94 00000000 2D2D6BE5
AB8067C5 37E63A8F 00000003 03CDB818
C4083F50 99D25CE8 00000001 2A35E268
37BFE1DC 0CFABD66 00000004 03D4EC44
B7360570 D24299F1 00000000 B7360570
3DEEF277 BCA6F381 00000000 3DEEF277
4A5A86E1 E54612D4 00000000 4A5A86E1
36787FFB D4BB5A29 00000000 36787FFB
697D3CDA 3E29B3E7 00000001 2B5388F3
A728621C 13C9ECBE 00000008 08D8FC2C
1431473B 383BC2D3 00000000 1431473B
F485B687 BE49C0F8 00000001 363BF58F
B82AA642 C290A318 00000000 B82AA642
138428A7 8C64489E 00000000 138428A7
C24DEA29 430E6D54 00000002 3C310F81
CE37D062 1FE27D0B 00000006 0EE8E220
72195E29 E4CF58E5 00000000 72195E29
BCEE718D 84ACECC9 00000001 384184C4
775A0D01 8C1F3877 00000000 775A0D01
8BD42435 62C0A01A 00000001 2913841B
BB623493 EB8446E7 00000000 BB623493
A6E77B73 357975C8 00000003 067B1A1B
E60E1DE6 93926C36 00000001 527BB1B0
2EACE981 BE6B3A41 00000000 2EACE981
B4E468AF 4E251297 00000002 189A4381
E0F16B21 DDB32BED 00000001 033E3F34
51A58DC8 16C442EA 00000003 0D58C50A
66060A57 A2A0F67C 00000000 66060A57
A00F8271 71601101 00000001 2EAF7170
48F79C15 CE9B685A 00000000 48F79C15
8757C755 FE7FD394 00000000 8757C755
B159A490 FB70C246 00000000 B159A490
7B545FDF 2B4EAB01 00000002 24B709DD
B3186AC0 1A19DA7A 00000006 167D4BE4
70ECF315 9C38DFE3 00000000 70ECF315
AB1FA1B1 D34EE3B9 00000000 AB1FA1B1
C968D5C5 8917166C 00000001 4051BF59
A4432B1E F60ED913 00000000 A4432B1E
03126310 FCFD7684 00000000 03126310
EFF616FD F942E72C 00000000 EFF616FD
123BE108 7CBE6703 00000000 123BE108
2E3AAADF 17A3BD08 00000001 1696EDD7
6ED25221 BB87B236 00000000 6ED25221
97C13451 88CEF5CE 00000001 0EF23E83
8EC70183 D48388BC 00000000 8EC70183
AFAF5610 A50D3312 00000001 0AA222FE
E69217D0 35980E60 00000004 1031DE50
78C8154C E95A8F64 00000000 78C8154C
54F4FC45 19FAC7F0 00000003 0704A475
0791E981 A530D628 00000000 0791E981
1B1E03BD 14D5C658 00000001 06483D65
7DB14FA4 3223D29B 00000002 1969AA6E
D6AB4CED 5E5EEB19 00000002 19ED76BB
14050EA4 794AF17B 00000000 14050EA4
10B39B55 F6FC3D7D 00000000 10B39B55
0173C9BB 49F67E7C 00000000 0173C9BB
D7620F82 8609A22D 00000001 51586D55
39F48448 4D3CA72D 00000000 39F48448
371D6A48 D580CF8E 00000000 371D6A48
36BEE27F CA25D3CB 00000000 36BEE27F
BD5004CF 75FA7297 00000001 47559238
55AB8002 0E09121A 00000006 01751366
BBB6E85B 92DF0531 00000001 28D7E32A
5375388D 68943356 00000000 5375388D
1AD96001 62130002 00000000 1AD96001
C17F3E76 5DF3A211 00000002 0597FA54
A66F5408 74142EC3 00000001 325B2545
1FC08D1C F68950FA 00000000 1FC08D1C
B5499BB9 47D68431 00000002 259C9357
9A6C013F 8DD756DD 00000001 0C94AA62
48AA074C AA8BE8E9 00000000 48AA074C
A31F2118 7C3BEE17 00000001 26E33301
76D81646 A8031B17 00000000 76D81646
3584F9A3 F1AAF167 00000000 3584F9A3
9C91EB2B F99A9B43 00000000 9C91EB2B
9697054D 952E8A6D 00000001 01687AE0
3C90411C 30A60D04 00000001 0BEA3418
24640CA2 1C8A9C47 00000001 07D9705B
6938C757 DD531F1D 00000000 6938C757
619841DE 632A0A2A 00000000 619841DE
08B8AC4D A7DEEA2C 00000000 08B8AC4D
DD8840E4 7D215F1B 00000001 6066E1C9
272BCB97 A5A40360 00000000 272BCB97
C8AF7A80 5B4CD4B2 00000002 1215D11C
AAD02208 0F073062 0000000B 05810DD2
D4D421BD FE086322 00000000 D4D421BD
ADCE0171 E87F8EFD 00000000 ADCE0171
858346E1 E8C2D1B7 00000000 858346E1
F8AB6C28 DA9D9BAB 00000001 1E0DD07D
E1E4ED68 068F41FA 00000022 02DE2A34
E251E6FC FE2FF396 00000000 E251E6FC
38731B5C 90D6EF8A 00000000 38731B5C
23670CDE D8CAD3D0 00000000 23670CDE
52A1AE32 928E55ED 00000000 52A1AE32
05424E4C 8190A81F 00000000 05424E4C
20EFFE00 12AA9F56 00000001 0E455EAA
6F38D296 C455815B 00000000 6F38D296
914409E3 586D6584 00000001 38D6A45F
F352702C 73C51CA9 00000002 0BC836DA
BDB01655 BC02D70D 00000001 01AD3F48
2B9D6455 41BB34C3 00000000 2B9D6455
96E4653F 343CFBDE 00000002 2E6A6D83
87F7C7B0 CA56C7B6 00000000 87F7C7B0
08771065 496700DF 00000000 08771065
A1B9C41C 1A9650E4 00000006 0233DEC4
5C52E12B 5C3F7A15 00000001 00136716
5870BE46 8842B4F9 00000000 5870BE46
64995129 B20450A5 00000000 64995129
C4DB3981 BCD3A2B6 00000001 080796CB
A3D1C795 586ECCB3 00000001 4B62FAE2
0F2F0C13 17B10EEE 00000000 0F2F0C13
CA929B3F 5B6F3F4C 00000002 13B41CA7
72FC63F8 C99B5613 00000000 72FC63F8
C351723A FCD662D3 00000000 C351723A
E905B0DD 6177F215 00000002 2615CCB3
8588D73E ABFCB9AD 00000000 8588D73E
A2BAD6A6 A6104760 00000000 A2BAD6A6
0572EE19 23D9FE9E 00000000 0572EE19
3BC6DC5A E2E9E30A 00000000 3BC6DC5A
49D00299 6EE936D2 00000000 49D00299
7C9F9008 01A94854 0000004B 00075F6C
0365B21F F118A5BF 00000000 0365B21F
A5780EF0 4B1E2702 00000002 0F3BC0EC
1E1C9D95 6A294F6B 00000000 1E1C9D95
2717C0FB 4BE02C35 00000000 2717C0FB
491973D1 5AA1B51F 00000000 491973D1
1D566BF4 A4F01B28 00000000 1D566BF4
A515713A D23BC189 00000000 A515713A
CCFD846C 43C9ABFC 00000003 01A08078
5E250F77 279E7053 00000002 0EE82ED1
B936E867 9BDCBFB1 00000001 1D5A28B6
5DF3624E 395E22A1 00000001 24953FAD
91CF1DA7 1F21AA4E 00000004 1548746F
42010B66 6995480B 00000000 42010B66
0BFA0EB0 7AF2293F 00000000 0BFA0EB0
079D5D4C 8892763F 00000000 079D5D4C
86B3005D 3E4E7CA0 00000002 0A16071D
4D9202CA 4D0CE1B9 00000001 00852111
D4088A45 99BD3270 00000001 3A4B57D5
17FADDD6 D321811D 00000000 17FADDD6
0353E4AB A7089395 00000000 0353E4AB
A2B6ABE3 902634E3 00000001 12907700
843FC285 4DAB9B48 00000001 3694273D
84D47356 19D7AF26 00000005 039E0798
B5A76CFE 402BD0DF 00000002 354FCB40
E1DF61BD D0A2212F 00000001 113D408E
